,ret,AUM,ret_spy,AUM_SPX
2022-07-26,0.0,97945237.57933843,-0.011831,97791650.00490074
2022-07-27,0.0,97945237.57933843,0.025966,100330907.98892799
2022-07-28,0.009273912753066698,98853573.16722761,0.012542,101589258.23692513
2022-07-29,0.0,98853573.16722761,0.014579,103070328.03276126
2022-08-01,0.0,98853573.16722761,-0.002961,102765136.79145625
2022-08-02,0.0,98853573.16722761,-0.006597,102087195.184043
2022-08-03,0.0,98853573.16722761,0.01566,103685880.66062512
2022-08-04,0.0,98853573.16722761,-0.000676,103615789.00529853
2022-08-05,0.0,98853573.16722761,-0.00169,103440678.32187958
2022-08-08,0.0,98853573.16722761,-0.001161,103320583.69434787
2022-08-09,0.0,98853573.16722761,-0.003971,102910297.65649761
2022-08-10,0.0,98853573.16722761,0.021004,105071825.5484747
2022-08-11,0.0,98853573.16722761,0.0,105071825.5484747
2022-08-12,0.0,98853573.16722761,0.016929,106850586.48318481
2022-08-15,0.0,98853573.16722761,0.004121,107290917.75008202
2022-08-16,0.0,98853573.16722761,0.001959,107501100.65795444
2022-08-17,0.0,98853573.16722761,-0.007098,106738057.84548427
2022-08-18,0.0,98853573.16722761,0.002906,107048238.64158326
2022-08-19,0.0,98853573.16722761,-0.013438,105609724.41071768
2022-08-22,0.0,98853573.16722761,-0.020823,103410613.1193133
2022-08-23,0.0,98853573.16722761,-0.002419,103160462.84617768
2022-08-24,0.0,98853573.16722761,0.003201,103490679.48774831
2022-08-25,0.0,98853573.16722761,0.014118,104951760.90075636
2022-08-26,0.05691114349534923,104479443.0547757,-0.033849,101399248.74602664
2022-08-29,0.0,104479443.0547757,-0.006612,100728796.9133179
2022-08-30,0.0,104479443.0547757,-0.010978,99622996.18080351
2022-08-31,0.0,104479443.0547757,-0.007609,98864964.80286378
2022-09-01,0.0,104479443.0547757,0.003138,99175203.06241517
2022-09-02,0.0,104479443.0547757,-0.010544,98129499.72132507
2022-09-06,-0.01808399881222155,102590036.93067157,-0.003773,97759257.1188765
2022-09-07,0.0,102590036.93067157,0.017965,99515502.17301711
2022-09-08,-0.03054937484981489,99455975.43662013,0.006536,100165935.49521998
2022-09-09,0.008974129970200546,100348506.28650144,0.015535,101722013.30313821
2022-09-12,0.0,100348506.28650144,0.010748,102815321.50212033
2022-09-13,0.0,100348506.28650144,-0.043483,98344602.87724364
2022-09-14,0.0,100348506.28650144,0.003816,98719885.8818232
2022-09-15,0.0,100348506.28650144,-0.011353,97599119.01740687
2022-09-16,0.0,100348506.28650144,-0.007597,96857658.51023163
2022-09-19,0.0,100348506.28650144,0.007755,97608789.65197846
2022-09-20,0.0,100348506.28650144,-0.011479,96488338.3555634
2022-09-21,-0.03346517654228989,96990325.80786858,-0.017444,94805195.78128895
2022-09-22,0.0,96990325.80786858,-0.0084,94008832.13672613
2022-09-23,0.0,96990325.80786858,-0.016755,92433714.15427528
2022-09-26,0.0,96990325.80786858,-0.009893,91519267.42014703
2022-09-27,0.0,96990325.80786858,-0.002553,91285618.73042339
2022-09-28,0.0,96990325.80786858,0.019676,93081754.5645632
2022-09-29,0.0,96990325.80786858,-0.020889,91137369.79346403
2022-09-30,0.0,96990325.80786858,-0.015464,89728021.5069779
2022-10-03,0.0,96990325.80786858,0.026401,92096931.00278363
2022-10-04,0.0,96990325.80786858,0.030987,94950738.60376689
2022-10-05,0.0,96990325.80786858,-0.002328,94729693.28429732
2022-10-06,0.0,96990325.80786858,-0.010316,93752461.7683765
2022-10-07,0.0,96990325.80786858,-0.027894,91137330.59980942
2022-10-10,0.0,96990325.80786858,-0.007635,90441497.08067988
2022-10-11,0.0,96990325.80786858,-0.006333,89868731.07966793
