,ret,AUM,ret_spy,AUM_SPX
2022-07-27,0.016798035989726495,108563.1447999999,0.065536,92162.8329327582
2022-07-28,-0.010781111786658583,107392.7133999999,-0.052247,87347.60140052039
2022-07-29,0.0,107392.7133999999,-0.01008,86467.13757840316
2022-08-01,-0.0018005877110094928,107199.3433999999,0.005217,86918.23663514967
2022-08-02,0.0,107199.3433999999,0.001626,87059.56568791842
2022-08-03,0.008178591138646864,108076.0829999999,0.053749,91738.93028407836
2022-08-04,0.0,108076.0829999999,0.010486,92700.9047070372
2022-08-05,0.0,108076.0829999999,-0.020285,90820.46685505495
2022-08-08,-0.008488927194002741,107158.6329999999,0.01879,92526.98342726144
2022-08-09,0.0,107158.6329999999,-0.010103,91592.18331369583
2022-08-10,-0.0004940824506411734,107105.6877999999,0.058209,96923.67271220275
2022-08-11,0.0,107105.6877999999,-0.004766,96461.73448805638
2022-08-12,0.0,107105.6877999999,0.016959,98097.62904323933
2022-08-15,0.0,107105.6877999999,0.002161,98309.61801960178
2022-08-16,0.0,107105.6877999999,-0.00785,97537.88751814791
2022-08-17,0.0,107105.6877999999,-0.025742,95027.06721765574
2022-08-18,-0.0040571402782215455,106671.1449999999,-0.001087,94923.77279559015
2022-08-19,0.0005759758180151514,106732.58499999989,-0.03836,91282.4968711513
2022-08-22,-0.0015522682224926962,106566.9073999999,-0.029233,88614.03564011696
2022-08-23,0.0,106566.9073999999,-0.011898,87559.70584407085
2022-08-24,0.0009902229742288406,106672.43239999989,0.013345,88728.19011855997
2022-08-25,0.0046855967259260166,107172.2563999999,0.033811,91728.17895465861
2022-08-26,0.013029584772276894,108568.66639999989,-0.041474,87923.84446069309
2022-08-29,0.0,108568.66639999989,-0.016133,86505.36907800873
2022-08-30,-0.0028160666436996833,108262.92979999988,-0.012628,85412.97927729164
2022-08-31,0.0,108262.92979999988,0.036714,88548.83139847811
2022-09-01,-0.02361996303558377,105705.76339999988,0.014914,89869.44866995502
2022-09-02,0.0008723195125233448,105797.97259999988,-0.030479,87130.31774394347
2022-09-06,-0.009178767571203858,104826.87759999989,-0.011103,86162.90982603247
2022-09-07,0.0,104826.87759999989,0.011669,87168.34482079244
2022-09-08,0.0,104826.87759999989,0.010412,88075.94162706654
2022-09-09,0.014692796687860202,106367.0775999999,0.043749,91929.17599730908
2022-09-12,-0.003743138469003214,105968.93089999989,-0.001123,91825.93953266411
2022-09-13,0.02201436949667286,108301.77009999988,-0.093691,83222.67543190927
2022-09-14,-0.008052998572365995,107429.61609999987,-0.010841,82320.45840755194
2022-09-15,-0.008811413782944729,106483.00929999987,-0.012676,81276.96427677781
2022-09-16,-0.005266943559229483,105922.16929999986,-0.021799,79505.20773250834
2022-09-19,0.0,105922.16929999986,0.011826,80445.43631915297
2022-09-20,0.0,105922.16929999986,-0.013039,79396.50827498753
2022-09-21,0.0,105922.16929999986,-0.027175,77238.90816261475
2022-09-22,0.0,105922.16929999986,0.004926,77619.38702422379
2022-09-23,-0.006592552858526114,105223.87179999986,-0.016874,76309.63748757703
2022-09-26,0.007239034137118719,105985.59099999987,-0.028773,74113.98028814698
2022-09-27,0.0,105985.59099999987,-0.014446,73043.3297289044
2022-09-28,0.021664831778878395,108281.75099999987,0.053646,76961.8121955412
2022-09-29,-0.006410298998582153,107587.63259999985,-0.036721,74135.69748990875
2022-09-30,-0.00021234410914990027,107564.78699999985,-0.005352,73738.92323694275
2022-10-03,0.0,107564.78699999985,0.021595,75331.31528424454
2022-10-04,0.0,107564.78699999985,0.012048,76238.90697078912
2022-10-05,-0.007469358908319946,106761.34699999986,-0.009267,75532.40101989082
2022-10-06,-0.01159599456908323,105523.34299999985,0.000648,75581.34601575171
2022-10-07,0.0017780899909512298,105710.97299999987,-0.040411,72527.02824190917
2022-10-10,0.0,105710.97299999987,0.002548,72711.82710986955
2022-10-11,-0.009982322270366216,104655.73199999989,-0.039241,69858.54230225117
2022-10-12,0.0,104655.73199999989,-0.008091,69293.31683648366
2022-10-13,0.0023999746139083088,104906.90309999988,0.021882,70809.59319549959
2022-10-14,0.002835014581609538,105204.31569999988,-0.027093,68891.1488870539
2022-10-17,0.003057377426580056,105525.96499999985,0.057431,72847.6364587863
2022-10-18,0.0,105525.96499999985,-0.009251,72173.72297390607
2022-10-19,-0.010472304138607067,104420.86499999985,0.003238,72407.42148889559
2022-10-20,-0.003300773269786576,104076.19539999985,-0.01276,71483.50279069727
2022-10-21,0.0,104076.19539999985,-0.011556,70657.43943244798
2022-10-24,-0.02240450845688776,101744.41939999985,-0.002231,70499.80268507419
2022-10-25,0.013082987822327814,103075.54039999987,0.060052,74733.45683591826
2022-10-26,0.0,103075.54039999987,-0.055923,70554.13772928322
2022-10-27,0.0,103075.54039999987,-0.245571,53228.08757296541
