,ret,AUM,ret_spy,AUM_SPX
2022-08-02,-0.002815843508816181,101338.80569999998,-0.011474,103788.02052505974
2022-08-03,0.009903313869427183,102342.39569999998,0.027836,106677.06386439528
2022-08-04,0.0,102342.39569999998,0.004177,107122.65396015688
2022-08-05,0.0,102342.39569999998,-0.002609,106843.17095597483
2022-08-08,0.0,102342.39569999998,-0.009155,105865.02172587287
2022-08-09,-0.005951443640086714,101733.31069999997,0.007063,106612.74637432273
2022-08-10,0.0,101733.31069999997,0.0243,109203.43611121876
2022-08-11,0.0,101733.31069999997,-0.007401,108395.22148055964
2022-08-12,0.0,101733.31069999997,0.017037,110241.95086892394
2022-08-15,0.0,101733.31069999997,0.005344,110831.08385436749
2022-08-16,0.0,101733.31069999997,-0.00259,110544.03134718467
2022-08-17,0.0,101733.31069999997,-0.002631,110253.19000071021
2022-08-18,0.0,101733.31069999997,-0.003948,109817.91040658741
2022-08-19,0.000501871015979639,101784.36769999996,-0.013854,108296.49307581455
2022-08-22,0.013439144250831815,103152.26249999997,-0.029355,105117.449521574
2022-08-23,0.0,103152.26249999997,-0.004716,104621.71562963026
2022-08-24,0.0,103152.26249999997,-0.002351,104375.74997618499
2022-08-25,0.0,103152.26249999997,0.011095,105533.79892217078
2022-08-26,0.042372049764783364,107523.03529999996,-0.038587,101461.56622316097
2022-08-29,-0.005213967392529488,106962.41369999996,-0.010668,100379.1742346923
2022-08-30,0.0030830456100674497,107292.18369999997,-0.008521,99523.84329103849
2022-08-31,0.0,107292.18369999997,-0.005704,98956.1592889064
2022-09-01,-0.017148052509998506,105452.33169999997,-0.004092,98551.23068509619
2022-09-02,0.01017589637612514,106525.40369999994,-0.016667,96908.6773232677
2022-09-06,-0.023602150404241788,104011.17509999996,-0.010974,95845.20149832215
2022-09-07,-0.00024082989136443302,103986.12609999995,0.019112,97676.99498935809
2022-09-08,0.0,103986.12609999995,0.001666,97839.72486301036
2022-09-09,0.00744723002042891,104760.53469999997,0.022977,100087.78822118776
2022-09-12,0.0015051946847308398,104918.21969999997,0.008281,100916.61519544742
2022-09-13,0.018457604461239098,106854.75869999996,-0.054978,95368.4215252321
2022-09-14,0.0,106854.75869999996,0.000913,95455.49289408464
2022-09-15,-0.00025183716970020813,106827.84869999996,-0.027119,92866.83538228995
2022-09-16,-0.0032747827861107277,106478.01069999996,-0.002608,92624.63867561294
2022-09-19,0.0,106478.01069999996,-0.000899,92541.36912544357
2022-09-20,0.0,106478.01069999996,-0.008466,91757.91389442756
2022-09-21,0.0,106478.01069999996,-0.014436,90433.2966494476
2022-09-22,-0.011914422439524409,105209.38669999996,0.008496,91201.61793778132
2022-09-23,-0.011458730421437005,104003.82069999994,-0.012698,90043.53979320737
2022-09-26,-0.014436546560447598,102502.36469999995,-0.001975,89865.7038021158
2022-09-27,-0.004989094656466888,101990.97069999996,-0.00438,89472.09201946252
2022-09-28,0.00028926090022979745,102020.47269999995,0.019712,91235.76589735017
2022-09-29,-0.012862516368246512,100708.23269999996,-0.014809,89884.65544017631
2022-09-30,-0.0017126703088296382,100535.75269999997,-0.019368,88143.76943361097
2022-10-03,0.013975386489546828,101940.77869999997,0.033663,91110.95314405461
2022-10-04,-0.008145596988656372,101110.41019999995,0.033812,94191.5966917614
2022-10-05,0.0,101110.41019999995,0.001286,94312.72708510699
2022-10-06,0.0,101110.41019999995,-0.009671,93400.62870146692
2022-10-07,0.014422080744362279,102568.63269999994,-0.050853,88650.92653011122
2022-10-10,0.004650885825837971,103045.66769999996,-0.021303,86762.39584224026
2022-10-11,-0.0019079598821407165,102849.06069999996,-0.01675,85309.12571188273
2022-10-12,0.0,102849.06069999996,0.001508,85437.77187345625
2022-10-13,0.019376743807248017,104841.94059999996,0.037608,88650.9155980732
2022-10-14,0.0024048200420281086,105094.06659999996,-0.024249,86501.21954573553
2022-10-17,0.0,105094.06659999996,0.039246,89896.04640802745
2022-10-18,0.0,105094.06659999996,0.004084,90263.18186155784
2022-10-19,0.0,105094.06659999996,-0.00847,89498.65271119046
2022-10-20,-0.006315884630541072,104430.30459999996,-0.001395,89373.80209065834
2022-10-21,0.006784950046004171,105138.85899999995,0.025281,91633.2611813123
2022-10-24,0.0,105138.85899999995,0.021188,93574.78671922193
2022-10-25,-0.002364106880787078,104890.29949999995,0.013792,94865.37017765344
2022-10-26,0.0,104890.29949999995,-0.077156,87545.93767622641
2022-10-27,-0.014228019245955126,103397.91829999995,-0.019756,85816.38013149488
2022-10-28,0.01727400347478752,105184.01429999994,0.040221,89268.00075676374
2022-10-31,0.0,105184.01429999994,-0.015856,87852.56733676449
2022-11-01,-0.00411830830837569,104750.83409999993,-0.017059,86353.89039056662
2022-11-02,0.0030738084595356954,105072.81809999993,-0.035368,83299.72599523306
2022-11-03,-0.002388613958760826,104821.83969999994,-0.026579,81085.70257800576
2022-11-04,0.0,104821.83969999994,0.033326,83787.96470212037
2022-11-07,0.0025403255730112972,105088.12129999994,0.02927,86240.43842895143
2022-11-08,0.0,105088.12129999994,0.004388,86618.86147277767
2022-11-09,0.0,105088.12129999994,-0.01905,84968.77216172127
2022-11-10,0.007887760193501502,105917.03119999994,0.082268,91958.98310992174
2022-11-11,0.0012103662512776706,106045.22959999995,0.016997,93522.00994584108
2022-11-14,0.0,106045.22959999995,-0.0225,91417.76472205966
2022-11-15,0.0,106045.22959999995,0.001739,91576.74021491132
2022-11-16,0.0,106045.22959999995,0.001818,91743.22672862203
2022-11-17,0.0,106045.22959999995,-0.000207,91724.23588068922
2022-11-18,0.0,106045.22959999995,-0.001903,91549.68465980826
2022-11-21,-0.0038483202077012548,105637.13359999994,0.003441,91864.70712472267
2022-11-22,0.0,105637.13359999994,0.012312,92995.74539884226
2022-11-23,-0.004757429351528693,105134.57239999995,0.010407,93963.55212120802
2022-11-25,0.0,105134.57239999995,-0.000364,93929.3493882359
2022-11-28,0.002894490299938662,105438.88339999995,-0.023153,91754.60316185009
2022-11-29,-0.006489509163371917,104754.63679999995,-0.005915,91211.87468414773
2022-11-30,0.020676029874794066,106920.54679999995,0.061624,96832.71524968365
2022-12-01,-0.006197704929806741,106257.88479999996,-0.001764,96661.9023399832
2022-12-02,0.0,106257.88479999996,0.001296,96787.17616541582
2022-12-05,-0.0042878069788191255,105802.27149999996,-0.018901,94957.80174871327
2022-12-06,0.013323116602463424,107211.88749999995,-0.020304,93029.7785420074
2022-12-07,-0.004864878439902575,106690.31469999994,-0.00306,92745.10741966886
2022-12-08,-0.003840570731768598,106280.56299999994,0.012399,93895.05400656533
2022-12-09,0.0,106280.56299999994,-0.008003,93143.6118893508
